UniqueID,Company,RequestingLocation,Name,PostalAddress.Country,PostalAddress.DeliveryAddress.AddressLine1,PostalAddress.DeliveryAddress.AddressLine2,PostalAddress.DeliveryAddress.AddressLine3,PostalAddress.DeliveryAddress.AddressLine4,PostalAddress.Municipality,PostalAddress.StateProvince,PostalAddress.PostalCode,PostalAddress.County,PostalAddress.Region,PostalAddress.Type,PostalAddress.GeoLatitude,PostalAddress.GeoLongitude,PostalAddress.GeoAltitude,PostalAddress.NationalIDNumber,PostalAddress.StateProvinceIDNumber,PostalAddress.LocaleIDNumber,PostalAddress.IndividualIDNumber,PostalAddress.EnterpriseGroup,PostalAddress.Company,PostalAddress.PreferredCountry,PostalAddress.DisplayAddressArray.DisplayAddressLine[1],PostalAddress.DisplayAddressArray.DisplayAddressLine[2],PostalAddress.DisplayAddressArray.DisplayAddressLine[3],PostalAddress.DisplayAddressArray.DisplayAddressLine[4],PostalAddress.DisplayAddressArray.DisplayAddressLine[5],PostalAddress.DisplayAddressArray.DisplayAddressLine[6],PostalAddress.CountryName,PostalAddress.DisplayAddressLine1,PostalAddress.DisplayAddressLine2,PostalAddress.DisplayAddressLine3,PostalAddress.DisplayAddressLine4,PostalAddress.DisplayAddressLine5,PostalAddress.DisplayAddressLine6,PostalAddress.FormattedAddress1,PostalAddress.FormattedAddress2,PostalAddress.DisplayAddressCommaSeparated,PostalAddress.GoogleMapUrl,InventoryTransactionType,Buyer,FromCompanyLocation.FromCompany,FromCompanyLocation.FromLocation,POCode,ProcessLevel,FillOrKill,Stockless,RequisitionApprovalType,Active,OneSourceDocumentToOnePO,ProcurementCardNumber,GlobalLocationNumber,LocationRule,PurchaseTaxCode,PurchaseTaxable,IssueAccount.Ledger,IssueAccount.ToAccountingEntity,IssueAccount.AccountingUnit,IssueAccount.GeneralLedgerChartAccount,IssueAccount.Project,IssueAccount.FinanceDimension1,IssueAccount.FinanceDimension2,IssueAccount.FinanceDimension3,IssueAccount.FinanceDimension4,IssueAccount.FinanceDimension5,IssueAccount.FinanceDimension6,IssueAccount.FinanceDimension7,IssueAccount.FinanceDimension8,IssueAccount.FinanceDimension9,IssueAccount.FinanceDimension10,IssueAccount.FinanceEnterpriseGroup,IssueAccount.AccountingEntity,IssueAccount.DimensionCode,IssueAccount.OrganizationString,Picture.Title,Picture.File,Picture.MimeType,Picture.MaxImageSize,Picture.FileSizeBytes,Picture.FileSizeMB,Picture.MaxImageSizeMB,PricingGroup,UsedByATransaction
c7c03fd1-a680-99c2-0000-42025b7b6677,1,5E,5th Floor East,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-421e5b7b6677,1,5N,5th Floor North,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
c7c03fd1-a680-99c2-0000-423a5b7b6677,1,5S,5th Floor South,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-42565b7b6677,1,5W,5th Floor West,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-47555b7b6677,1,6E,6th Floor East,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
800cb5a3-f680-a400-0000-0ccc5e265133,1,6E-A,6th Floor East Wing,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-47715b7b6677,1,6N,6th Floor North,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-478d5b7b6677,1,6S,6th Floor South,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-47a95b7b6677,1,6W,6th Floor West,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-47c55b7b6677,1,7E,7th Floor East,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-47e15b7b6677,1,7N,7th Floor North,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-47fd5b7b6677,1,7S,7th Floor South,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-48195b7b6677,1,7W,7th Floor West,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-48355b7b6677,1,8E,8th Floor East,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-48515b7b6677,1,8N,8th Floor North,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-48725b7b6677,1,8S,8th Floor South,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-488e5b7b6677,1,8W,8th Floor West,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
c7c03fd1-a680-99c2-0000-48aa5b7b6677,1,9E,9th Floor East,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-48c65b7b6677,1,9N,9th Floor North,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-48e25b7b6677,1,9S,9th Floor South,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c7c03fd1-a680-99c2-0000-48fe5b7b6677,1,9W,9th Floor West,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN SL,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c3c32af2-f680-9840-0000-11125e080550,1,CARD,Cardiology OR,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,2030,,,,,,,,,,1,1,0000069000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
016013c3-85af-0000-000f-f080538f85a8,1,DIST,Distribution Center,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,3,1,,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0157c1d1-fdd2-0000-0002-c06257e97174,1,ER,Emergency Room,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,1,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,CORE,1,,,,3000,,,,,,,,,,1,1,0000035000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
c3c32af2-f680-4440-0000-0ca95e080550,1,LAB,Lab,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,1010,,,,,,,,,,1,1,0000032000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
015d8a58-130e-0000-001f-6934538f85a8,1,MAIN,Main Storeroom,US,380 Saint Peter,,,,Saint Paul,MN,55102,Ramsey,,0,0,0,0,,,,,1,1,,,,,,,,United States of America,380 Saint Peter,"Saint Paul, MN  55102",,,,,"Saint Paul, MN  55102",,"380 Saint Peter, Saint Paul, MN  55102","http://maps.google.com/maps?q=380 Saint Peter Saint Paul, MN  55102",IS,9000000,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,CORE,1,,,,4010,,,,,,,,,,1,1,0000024000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
015ee04b-11e3-0000-0014-9623538f85a8,1,MAIN 2,MAIN2,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,FALSE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
015ee04b-11e3-0000-0015-759a538f85a8,1,MAIN 3,MAIN 3,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
01626a24-08f7-0000-0018-8043538f85a8,1,MARKETING,Marketing,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,K,FALSE,1,TRUE,FALSE,,,,,FALSE,CORE,1,,5023,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,:5023:,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
015e3f1d-6f33-0000-002f-d45d538f85a8,1,MPAR,M Par Location,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
479bc85e-0e80-ab80-0000-049d5e547ff6,1,NEURO,Neorology - POU,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0de58c19-8e80-6180-0000-132f5e9dbee3,1,OPERATING ROOM,OR Core A,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
0157c1d1-fdd2-0000-0004-55e257e97174,1,OR,Operating Room,US,380 Saint Peter,,,,Saint Paul,MN,55102,Ramsey,1,1,0,0,0,,,,,1,1,,,,,,,,United States of America,380 Saint Peter,"Saint Paul, MN  55102",,,,,"Saint Paul, MN  55102",,"380 Saint Peter, Saint Paul, MN  55102","http://maps.google.com/maps?q=380 Saint Peter Saint Paul, MN  55102",IS,9000002,1,MAIN,,,F,FALSE,1,TRUE,FALSE,,,,,FALSE,CORE,1,,5021,,2020,,,,,,,,,,1,1,0000030000000000000000000000000000000000000000000000000000000000000000,:5021:,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,1,TRUE
015d8a58-130e-0000-0024-3f60538f85a8,1,OR HOSP B,Specialty Surgery,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN 2,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,2,TRUE
015e3f1d-6f33-0000-0023-dad0538f85a8,1,PARLOCRA,Radiology Par Location,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,CORE,1,,1001,10,1000,100,10,10,10,10,,,,,1,1,0000014000000500000070000015000000500000060000000000000000000000000000,:1001:10,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
0157c1d1-fdd2-0000-0000-3ea357e97174,1,RAD,Radiology,US,Bill To Location,456 Bill To 1,,,Mpls,MN,55419,washington,1,0,0,0,0,,,,,1,1,,,,,,,,United States of America,Bill To Location,456 Bill To 1,"Mpls, MN  55419",,,,"Mpls, MN  55419",,"Bill To Location, 456 Bill To 1, Mpls, MN  55419","http://maps.google.com/maps?q=Bill To Location 456 Bill To 1 Mpls, MN  55419",IS,9000001,1,MAIN,,,F,FALSE,,TRUE,TRUE,,,,,FALSE,CORE,1,,5023,,1000,,,,,,,,,,1,1,0000014000000000000000000000000000000000000000000000000000000000000000,:5023:,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
4324e0bd-0e80-e440-0000-078d5e65a39e,1,RFD,rfd,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
c81110fd-7680-3500-0000-118e5de3149d,1,SDSC,Same Day Surgery Center,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,9000008,1,MAIN,,,F,FALSE,1,TRUE,FALSE,,,,,FALSE,CORE,1,,5021,,2020,,,,,,,,,,1,1,0000030000000000000000000000000000000000000000000000000000000000000000,:5021:,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
015e3f1d-6f33-0000-0055-94f1538f85a8,1,ST1353,Evanston Store 1353,,,,,,,,,,,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,1,MAIN,,,F,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
08807282-e680-cd30-0000-5d5c5bf8245a,2,RAD2,Radiology C2,,,,,,,,,,,0,0,0,0,,,,,1,2,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,0,,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,CORE,1,,5021,,1000,,,,,,,,,,1,2,0000014000000000000000000000000000000000000000000000000000000000000000,:5021:,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
bca2469e-7680-d500-0000-22b35dd14011,100,10E,10th Floor East,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
0a084901-7680-7c80-0000-0cff5dd3170d,100,10N,10th Floor North,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
0a084901-7680-7c80-0000-0d1f5dd3170d,100,10S,10th Floor South,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
0a084901-7680-7c80-0000-0d3f5dd3170d,100,10W,10th Floor West,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
0a084901-7680-7c80-0000-0d5f5dd3170d,100,11E,11th Floor East,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0d7f5dd3170d,100,11N,11th Floor North,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0d9f5dd3170d,100,11S,11th Floor South,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0dbf5dd3170d,100,11W,11th Floor West,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0ddf5dd3170d,100,12E,12th Floor East,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0dff5dd3170d,100,12N,12th Floor North,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,TRUE
0a084901-7680-7c80-0000-0e1f5dd3170d,100,12S,12th Floor South,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0e3f5dd3170d,100,12W,12th Floor West,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0e5f5dd3170d,100,14E,14th Floor East,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
0a084901-7680-7c80-0000-0e7f5dd3170d,100,14N,14th Floor North,,,,,,,,,,,0,0,0,0,,,,,HC,100,,,,,,,,,,,,,,,,,,http://maps.google.com/maps?q=,IS,0,100,MAIN SL,,,K,FALSE,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::,,com.lawson.rdtech.type.BinaryDocument@0,,0,0,0,0,,FALSE
