UniqueID,Company,InventoryLocation,WarehouseShipment,WarehouseDemand.DemandSystemCode,WarehouseDemand.DemandDocument,WarehouseDemand.DemandCompany,DemandDocumentType,CustomerShipTo,Destination,ProcessLevel,WarehouseBatch,Status,OperatorID,RequirePickingFeedback,RequirePackingFeedback,PrintDate,PickDate,PackDate,ShipDate,GeneralLedgerDate,RouteHeader.Date,RouteHeader.Route,EstimatedDeliveryDate,Vendor,BasedOnPurchaseOrderReceipt,RouteStop,BillOfLading,Carrier,ShippingMethod,TransactionId,FreightCode,RequireFreight,FreightCharges,NumberOfCartons,StockVolume,CubicAdjustment,CubicTotal,StockWeight,WeightAdjustment,WeightTotal,PackingList,PrintPOD,PODReturnDate,InvoicePrefix,InvoiceNumber,CompanyAndLocation.RequestingCompany,CompanyAndLocation.RequestingLocation,DocumentNumberNumeric,IntrastatNumber,ShipTerm,PortCode,NatureOfTransactionCode,StatisticalProcedure,VATRegistrationNumber,BODAccountingEntity,BODLocation,BODDocument,GlobalDocumentType,TemporaryHold,BillOfLadingIDMDocumentSequence
015ee04b-11e3-0000-000c-ec56538f85a8,1,MAIN,78,RQ,1316,1,,0,RAD,,19,0,inforhc2,FALSE,FALSE,10/4/2017,,,,,,0,10/4/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6d75538f85a8,1,MAIN,79,RQ,1364,1,,0,RAD,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/6/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6dcf538f85a8,1,MAIN,80,RQ,1368,1,,0,RAD,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/6/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6df5538f85a8,1,MAIN,81,RQ,1369,1,,0,RAD,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/6/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6e1f538f85a8,1,MAIN,82,RQ,1400,1,,0,RAD,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/10/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6e50538f85a8,1,MAIN,83,RQ,1405,1,,0,OR,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/10/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6e75538f85a8,1,MAIN,84,RQ,1407,1,,0,RAD,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/10/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6e9d538f85a8,1,MAIN,85,RQ,1409,1,,0,RAD,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/10/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6ec7538f85a8,1,MAIN,86,RQ,1412,1,,0,OR,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/10/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6ef4538f85a8,1,MAIN,87,RQ,1420,1,,0,OR,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/11/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6f1b538f85a8,1,MAIN,88,RQ,1421,1,,0,OR,,20,0,inforhc1,FALSE,FALSE,10/11/2017,,,,,,0,10/11/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6f45538f85a8,1,MAIN,89,RQ,1426,1,,0,RAD,,20,5,inforhc1,FALSE,FALSE,10/11/2017,,,11/30/2017,11/30/2017,,0,10/11/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0015-6f73538f85a8,1,MAIN,90,RQ,1429,1,,0,RAD,,20,5,inforhc1,FALSE,FALSE,10/11/2017,,,10/13/2017,10/13/2017,,0,10/11/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-7162538f85a8,1,MAIN,91,RQ,1488,1,,0,RAD,,23,0,inforhc2,FALSE,FALSE,10/17/2017,,,,,,0,10/14/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-7192538f85a8,1,MAIN,92,RQ,1510,1,,0,RAD,,23,0,inforhc2,FALSE,FALSE,10/17/2017,,,,,,0,10/15/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-71b8538f85a8,1,MAIN,93,RQ,1511,1,,0,RAD,,23,0,inforhc2,FALSE,FALSE,10/17/2017,,,,,,0,10/15/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-71e2538f85a8,1,MAIN,94,RQ,1512,1,,0,RAD,,23,0,inforhc2,FALSE,FALSE,10/17/2017,,,,,,0,10/15/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-7210538f85a8,1,MAIN,95,RQ,1520,1,,0,RAD,,23,0,inforhc2,FALSE,FALSE,10/17/2017,,,,,,0,10/16/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-7236538f85a8,1,MAIN,96,RQ,1521,1,,0,RAD,,23,0,inforhc2,FALSE,FALSE,10/17/2017,,,,,,0,10/16/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-7260538f85a8,1,MAIN,97,RQ,1522,1,,0,RAD,,23,3,inforhc2,FALSE,FALSE,10/17/2017,,,10/17/2017,10/17/2017,,0,10/16/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0040-7291538f85a8,1,MAIN,98,RQ,1526,1,,0,RAD,,23,5,inforhc2,FALSE,FALSE,10/17/2017,,,10/17/2017,10/17/2017,,0,10/17/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015ef49e-b7c0-0000-0067-2e17538f85a8,1,MAIN,99,RQ,1548,1,,0,RAD,,29,5,inforhc2,FALSE,FALSE,10/18/2017,,,10/18/2017,10/18/2017,,0,10/18/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4e68538f85a8,1,MAIN,100,RQ,1533,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/17/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4e96538f85a8,1,MAIN,101,RQ,1534,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/17/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4ed1538f85a8,1,MAIN,102,RQ,1539,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/17/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4ef8538f85a8,1,MAIN,103,RQ,1544,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/17/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4f13538f85a8,1,MAIN,104,RQ,1555,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/18/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4f33538f85a8,1,MAIN,105,RQ,1560,1,,0,1E,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/18/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,1E,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4f50538f85a8,1,MAIN,106,RQ,1563,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/19/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4f77538f85a8,1,MAIN,107,RQ,1568,1,,0,OR,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/19/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4f94538f85a8,1,MAIN,108,RQ,1582,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/24/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4fbb538f85a8,1,MAIN,109,RQ,1583,1,,0,1E,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/24/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,1E,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-4fdf538f85a8,1,MAIN,110,RQ,1587,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/25/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-5003538f85a8,1,MAIN,111,RQ,1596,1,,0,RAD,,30,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,10/25/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f568c-f2f1-0000-0014-5cbb538f85a8,1,MAIN,112,RQ,1606,1,,0,RAD,,31,0,inforhc2,FALSE,FALSE,11/2/2017,,,,,,0,11/2/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-000a-e7ab538f85a8,1,MAIN,113,RQ,1607,1,,0,RAD,,32,0,inforhc2,FALSE,FALSE,11/7/2017,,,,,,0,11/2/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-000a-e7cf538f85a8,1,MAIN,114,RQ,1613,1,,0,RAD,,32,0,inforhc2,FALSE,FALSE,11/7/2017,,,,,,0,11/2/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-000a-e7ea538f85a8,1,MAIN,115,RQ,1620,1,,0,RAD,,32,0,inforhc2,FALSE,FALSE,11/7/2017,,,,,,0,11/7/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-000b-3760538f85a8,1,MAIN,116,RQ,1622,1,,0,OR,,33,0,inforhc2,FALSE,FALSE,11/7/2017,,,,,,0,11/7/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-000b-3797538f85a8,1,MAIN,117,RQ,1627,1,,0,RAD,,33,0,inforhc2,FALSE,FALSE,11/7/2017,,,,,,0,11/7/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-000b-37e9538f85a8,1,MAIN,118,RQ,1628,1,,0,RAD,,33,0,inforhc2,FALSE,FALSE,11/7/2017,,,,,,0,11/7/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-0022-d3b5538f85a8,1,MAIN,119,RQ,1626,1,,0,OR,,35,0,inforhc2,FALSE,FALSE,11/8/2017,,,,,,0,11/7/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-0022-d409538f85a8,1,MAIN,120,RQ,1639,1,,0,RAD,,35,5,inforhc2,FALSE,FALSE,11/8/2017,,,11/8/2017,11/8/2017,,0,11/8/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-0022-d471538f85a8,1,MAIN,121,RQ,1640,1,,0,RAD,,35,5,inforhc2,FALSE,FALSE,11/8/2017,,,11/8/2017,11/8/2017,,0,11/8/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-0022-d524538f85a8,1,MAIN,122,RQ,1641,1,,0,OR,,35,5,inforhc2,FALSE,FALSE,11/8/2017,,,11/8/2017,11/8/2017,,0,11/8/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-0023-967e538f85a8,1,MAIN,123,RQ,1643,1,,0,RAD,,36,0,inforhc2,FALSE,FALSE,11/8/2017,,,,,,0,11/8/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-002c-24fb538f85a8,1,MAIN,124,RQ,1645,1,,0,OR,,37,0,inforhc1,FALSE,FALSE,11/9/2017,,,,,,0,11/9/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-002d-7c36538f85a8,1,MAIN,125,RQ,1653,1,,0,OR,,38,0,inforhc1,FALSE,FALSE,11/9/2017,,,,,,0,11/9/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015f8307-a1dc-0000-002d-7c5a538f85a8,1,MAIN,126,RQ,1654,1,,0,OR,,38,0,inforhc1,FALSE,FALSE,11/9/2017,,,,,,0,11/9/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015fbd72-0683-0000-001c-6098538f85a8,1,MAIN,127,RQ,1666,1,,0,OR,,40,0,inforhc1,FALSE,FALSE,11/21/2017,,,,,,0,11/10/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
015fbd72-0683-0000-001c-60d3538f85a8,1,MAIN,128,RQ,1691,1,,0,RAD,,40,0,inforhc1,FALSE,FALSE,11/21/2017,,,,,,0,11/15/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015fbd72-0683-0000-001c-610a538f85a8,1,MAIN,129,RQ,1697,1,,0,RAD,,40,0,inforhc1,FALSE,FALSE,11/21/2017,,,,,,0,11/15/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015fbd72-0683-0000-001c-6131538f85a8,1,MAIN,130,RQ,1706,1,,0,RAD,,40,0,inforhc1,FALSE,FALSE,11/21/2017,,,,,,0,11/16/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015fbd72-0683-0000-001c-615c538f85a8,1,MAIN,131,RQ,1729,1,,0,RAD,,40,0,inforhc1,FALSE,FALSE,11/21/2017,,,,,,0,11/21/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015fbd72-0683-0000-0046-2d72538f85a8,1,MAIN,132,RQ,1739,1,,0,RAD,,41,0,inforhc2,FALSE,FALSE,11/29/2017,,,,,,0,11/21/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015fbd72-0683-0000-0046-2da5538f85a8,1,MAIN,133,RQ,1740,1,,0,RAD,,41,0,inforhc2,FALSE,FALSE,11/29/2017,,,,,,0,11/21/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
015fbd72-0683-0000-0046-2dcd538f85a8,1,MAIN,134,RQ,1741,1,,0,RAD,,41,5,inforhc2,FALSE,FALSE,11/29/2017,,,12/27/2017,12/27/2017,,0,11/21/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-82bd538f85a8,1,MAIN,135,RQ,1753,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,11/30/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-82ee538f85a8,1,MAIN,136,RQ,1755,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,11/30/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-831f538f85a8,1,MAIN,137,RQ,1770,1,,0,OR,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,12/7/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-834c538f85a8,1,MAIN,138,RQ,1773,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,12/8/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-8377538f85a8,1,MAIN,139,RQ,1792,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,12/13/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-83aa538f85a8,1,MAIN,140,RQ,1797,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,12/19/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-83db538f85a8,1,MAIN,141,RQ,1799,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,12/21/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-8405538f85a8,1,MAIN,142,RQ,1806,1,,0,OR,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,12/27/2017,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-8433538f85a8,1,MAIN,143,RQ,1822,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,1/4/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-845b538f85a8,1,MAIN,144,RQ,1829,1,,0,RAD,,42,0,inforhc2,FALSE,FALSE,1/9/2018,,,,,,0,1/5/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0160db7d-3b92-0000-0001-8492538f85a8,1,MAIN,145,RQ,1844,1,,0,RAD,,42,5,inforhc2,FALSE,FALSE,1/9/2018,,,1/9/2018,1/9/2018,,0,1/9/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5082538f85a8,1,MAIN,146,RQ,1857,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,1/12/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5146538f85a8,1,MAIN,147,RQ,1865,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,1/18/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-516a538f85a8,1,MAIN,148,RQ,1866,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,1/18/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5191538f85a8,1,MAIN,149,RQ,1867,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,1/18/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-51ba538f85a8,1,MAIN,150,RQ,1868,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,1/18/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-51e6538f85a8,1,MAIN,151,RQ,1869,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,1/18/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-520c538f85a8,1,MAIN,152,RQ,1877,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,1/31/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5235538f85a8,1,MAIN,153,RQ,1889,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,2/28/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5262538f85a8,1,MAIN,154,RQ,1892,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,2/5/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5289538f85a8,1,MAIN,155,RQ,1940,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,2/22/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-52c3538f85a8,1,MAIN,156,RQ,1949,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,2/23/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-52ed538f85a8,1,MAIN,157,RQ,1959,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,2/27/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5321538f85a8,1,MAIN,158,RQ,1964,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,2/27/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5356538f85a8,1,MAIN,159,RQ,1971,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/1/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-537f538f85a8,1,MAIN,160,RQ,1975,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/5/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
