UniqueID,Company,PurchaseOrderReceipt,PORelease,POCode,Reference1,Reference2,ReferenceNumber,PurchaseOrder,ShipToLocation,PurchaseOrderLocation,OperatorID,Buyer,BillOfLading,ReceivedDate,Carrier,Vendor,PurchaseFromLocation,Status,Logged,ReprintReceipt,ERSStatus,InvoiceReference,Invoice,Comments.Comment[1],Comments.Comment[2],Comments.Comment[3],Comments.Comment[4],Comments.Comment[5],PrintCode,ReceiptAmount,MatchedAmount,Currency,ProcessLevel,ReceiptCurrencyConversionRate,TermCode,ShipToArriveDate,MatchPrepayment,AddOnChargeTotal,HashQuantity,HashQuantityMatched,CrossReferenceVendor,RetailFlag,CreatedBy,LastUpdateDate,LastUpdateBy,ReleasingOperatorID,FreightTotal,InsuranceTotal,CustomsTotal,OtherAddOnChargesTotal,GlobalDocumentType,TemporaryHold,MatchReferenceNumber,InterfaceInProcess,OriginatingInterfaceRun,IDMPrinter,Damaged
015fb661-2ae5-0000-0000-ab9d538f85a8,1,316,0,,,,,1027,MAIN,,inforhc3,3,,"Tuesday, 14 November 2017 00:57:28.00 AM",0,1003,,1,FALSE,FALSE,1,,,,,,,,A,22.5,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc3,,,inforhc3,0,0,0,0,,,,FALSE,0,,FALSE
015fb661-2ae5-0000-0011-0990538f85a8,1,317,0,,,,,1028,MAIN,,inforhc3,3,,"Tuesday, 14 November 2017 05:42:05.00 AM",0,1003,,1,FALSE,FALSE,1,,,,,,,,A,22.5,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc3,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0000-7c66538f85a8,1,318,0,,,,,1038,MAIN,,inforhc4,4,,"Wednesday, 15 November 2017 08:33:48.00 AM",0,1,,1,FALSE,FALSE,1,,,,,,,,A,5.9,0,USD,1,1,21030,,FALSE,0,10,0,,0,inforhc4,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0001-6d58538f85a8,1,320,0,,,,,1039,MAIN,,inforhc4,4,,"Wednesday, 15 November 2017 18:03:48.00 PM",0,1021,,1,FALSE,FALSE,1,,,,,,,,A,12400,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc4,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0004-6c2d538f85a8,1,321,0,,,,,1042,MAIN,,inforhc2,2,,"Wednesday, 15 November 2017 22:39:39.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0005-2ff3538f85a8,1,322,0,,,,,1042,,,inforhc1,2,,"Wednesday, 15 November 2017 07:41:00.00 AM",0,8,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,NET30,,FALSE,0,0,0,,0,inforhc1,,,,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-000d-c686538f85a8,1,323,0,,,,,1031,,,inforhc1,1,,"Friday, 17 November 2017 19:28:13.00 PM",0,1,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,21030,,FALSE,0,0,0,,0,inforhc1,,,,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-000e-1c8c538f85a8,1,324,0,,,,,1052,OR,,inforhc1,1,,"Friday, 17 November 2017 08:00:00.00 AM",0,8,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,NET30,,FALSE,0,0,0,,0,inforhc1,,,,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-000e-8c53538f85a8,1,325,0,,,,,1052,OR,,inforhc1,1,,"Friday, 17 November 2017 08:00:00.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-000f-a98b538f85a8,1,326,0,,,,,1054,OR,,inforhc1,1,,"Friday, 17 November 2017 07:49:00.00 AM",0,8,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,NET30,,FALSE,0,0,0,,0,inforhc1,,,,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0019-a9c7538f85a8,1,327,0,,,,,1057,MAIN,,inforhc3,3,,"Tuesday, 21 November 2017 08:13:04.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,4050,0,USD,1,1,NET30,,FALSE,0,3,0,,0,inforhc3,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0019-c507538f85a8,1,328,0,,,,,1058,MAIN,,inforhc3,3,,"Tuesday, 21 November 2017 08:23:39.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,6750,0,USD,1,1,NET30,,FALSE,0,5,0,,0,inforhc3,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0019-ddbc538f85a8,1,329,0,,,,,1059,MAIN,,inforhc3,3,,"Tuesday, 21 November 2017 08:37:38.00 AM",0,6,,1,FALSE,FALSE,1,,,,,,,,A,1900000,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc3,,,,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0020-ae7f538f85a8,1,330,0,,,,,1067,MAIN,,inforhc1,1,,"Tuesday, 21 November 2017 22:39:50.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1600,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc1,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0021-2b2f538f85a8,1,331,0,,,,,1070,MAIN,,inforhc3,3,,"Wednesday, 22 November 2017 00:07:02.00 AM",0,1,,9,FALSE,FALSE,1,,,,,,,,A,2.95,2.95,USD,1,1,21030,,FALSE,0,5,5,,0,inforhc3,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0021-fe13538f85a8,1,332,0,,,,,1071,,,inforhc3,3,,"Wednesday, 22 November 2017 01:15:03.00 AM",0,8,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,NET30,,FALSE,0,0,0,,0,inforhc3,,,,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0026-6200538f85a8,1,333,0,,,,,1073,MAIN,,inforhc3,3,,"Wednesday, 22 November 2017 14:53:27.00 PM",0,1,,1,FALSE,FALSE,1,,,,,,,,A,2.95,0,USD,1,1,21030,,FALSE,0,5,0,,0,inforhc3,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-003f-b35e538f85a8,1,334,0,,,,,1074,MAIN,,inforhc2,2,,"Tuesday, 28 November 2017 01:09:05.00 AM",0,8,,9,FALSE,FALSE,1,,,,,,,,A,1350,1350,USD,1,1,NET30,,FALSE,0,1,1,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0042-945c538f85a8,1,335,0,,,,,1076,MAIN,,inforhc2,2,,"Wednesday, 29 November 2017 01:16:02.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0043-a4d7538f85a8,1,336,0,,,,,1077,MAIN,,inforhc4,2,,"Wednesday, 29 November 2017 06:15:59.00 AM",0,5,,9,FALSE,FALSE,1,,,,,,,,A,11357,11357,USD,1,1,21030,,FALSE,0,1,1,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0049-10b2538f85a8,1,337,0,,,,,1079,MAIN,,inforhc3,3,,"Friday, 01 December 2017 00:46:14.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0049-80b5538f85a8,1,338,0,,,,,1085,,,inforhc1,2,,"Friday, 01 December 2017 01:34:45.00 AM",0,8,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,,,FALSE,0,0,0,,0,inforhc1,,,,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0049-c74b538f85a8,1,339,0,,,,,1086,MAIN,,inforhc4,4,,"Friday, 01 December 2017 02:02:22.00 AM",0,3,,1,FALSE,FALSE,1,,,,,,,,A,900,0,USD,1,1,21030,,FALSE,0,3,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
015fbd72-0683-0000-0049-cd96538f85a8,1,340,0,,,,,1087,MAIN,,inforhc4,4,,"Friday, 01 December 2017 02:03:25.00 AM",0,3,,1,FALSE,FALSE,1,,,,,,,,A,900,0,USD,1,1,21030,,FALSE,0,3,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0006-3b1b538f85a8,1,341,0,,,,,1089,MAIN,,inforhc2,2,,"Monday, 04 December 2017 21:30:25.00 PM",0,1,,1,FALSE,FALSE,1,,,,,,,,A,950,0,USD,1,1,21030,,FALSE,0,12,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0006-4e77538f85a8,1,342,0,,,,,1091,MAIN,,inforhc2,2,,"Monday, 04 December 2017 21:30:54.00 PM",0,1,,9,FALSE,FALSE,1,,,,,,,,A,950,950,USD,1,1,21030,,FALSE,0,12,12,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0006-abff538f85a8,1,343,0,,,,,1090,MAIN,,inforhc6,6,,"Monday, 04 December 2017 21:32:26.00 PM",0,1,,9,FALSE,FALSE,1,,,,,,,,A,1000,1000,USD,1,1,21030,,FALSE,0,0,1,,0,inforhc6,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0007-3276538f85a8,1,344,0,,,,,1092,MAIN,,inforhc2,2,,"Monday, 04 December 2017 21:47:38.00 PM",0,1,,1,FALSE,FALSE,1,,,,,,,,A,950,0,USD,1,1,21030,,FALSE,0,12,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0008-bb84538f85a8,1,345,0,,,,,1093,MAIN,,inforhc6,6,,"Monday, 04 December 2017 22:23:08.00 PM",0,1,,9,FALSE,FALSE,1,,,,,,,,A,1000,1000,USD,1,1,21030,,FALSE,0,1,1,,0,inforhc6,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0008-c1d2538f85a8,1,346,0,,,,,1094,MAIN,,inforhc6,6,,"Monday, 04 December 2017 22:23:34.00 PM",0,1,,9,FALSE,FALSE,1,,,,,,,,A,1000,1000,USD,1,1,21030,,FALSE,0,1,1,,0,inforhc6,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-000d-a758538f85a8,1,347,0,,,,,1096,MAIN,,inforhc1,1,,"Tuesday, 05 December 2017 21:15:43.00 PM",0,1,,1,FALSE,FALSE,1,,,,,,,,A,1000,0,USD,1,1,21030,,FALSE,0,1,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0013-bd22538f85a8,1,348,0,,,,,1099,MAIN,,inforhc2,2,,"Wednesday, 06 December 2017 23:19:04.00 PM",0,8,,9,FALSE,FALSE,1,,,,,,,,A,1350,1350,USD,1,1,NET30,,FALSE,0,1,1,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0017-9b14538f85a8,1,349,0,,,,,1100,MAIN,,inforhc1,1,,"Thursday, 07 December 2017 22:14:45.00 PM",0,8,,9,FALSE,FALSE,1,,,,,,,,A,1420,1420,USD,1,1,NET30,,FALSE,0,3,3,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016013c3-85af-0000-0019-ee95538f85a8,1,350,0,,,,,1101,MAIN,,inforhc1,1,,"Friday, 08 December 2017 01:50:45.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1420,0,USD,1,1,NET30,,FALSE,0,3,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016033c5-00da-0000-0002-528c538f85a8,1,351,0,,,,,1106,MAIN,,inforhc2,2,,"Friday, 08 December 2017 20:14:34.00 PM",0,3,,1,FALSE,FALSE,1,,,,,,,,A,20,0,USD,1,1,21030,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016033c5-00da-0000-0002-cb68538f85a8,1,352,0,,,,,1112,MAIN,,inforhc2,2,,"Friday, 08 December 2017 21:31:46.00 PM",0,8,,9,FALSE,FALSE,1,,,,,,,,A,1600,1600,USD,1,1,NET30,,FALSE,0,1,1,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016033c5-00da-0000-0004-b859538f85a8,1,353,0,,,,,1113,MAIN,,inforhc4,4,,"Saturday, 09 December 2017 01:27:05.00 AM",0,3,,1,FALSE,FALSE,1,,,,,,,,A,1100,0,USD,1,1,21030,,FALSE,0,0,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016033c5-00da-0000-0007-8ed7538f85a8,1,354,0,,,,,1114,MAIN,,inforhc4,4,,"Saturday, 09 December 2017 10:54:35.00 AM",0,3,,1,FALSE,FALSE,1,,,,,,,,A,443.75,0,USD,1,1,21030,,FALSE,0,25,0,,0,inforhc4,,,inforhc4,0,0,0,0,,,,FALSE,0,,FALSE
016033c5-00da-0000-000b-bf5a538f85a8,1,355,0,,,,,1115,MAIN,,inforhc3,3,,"Sunday, 10 December 2017 22:18:40.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
01604775-a2d7-0000-0005-8462538f85a8,1,356,0,,,,,1123,MAIN,,inforhc3,3,,"Wednesday, 13 December 2017 21:10:02.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1600,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-000e-a62f538f85a8,1,357,0,,,,,1126,MAIN,,inforhc3,3,,"Tuesday, 19 December 2017 22:28:06.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-001f-ed32538f85a8,1,358,0,,,,,1127,MAIN,,inforhc4,4,,"Wednesday, 27 December 2017 02:33:00.00 AM",0,1021,,1,FALSE,FALSE,1,,,,,,,,A,4250,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-0023-88cb538f85a8,1,359,0,,,,,1132,MAIN,,inforhc1,1,,"Thursday, 28 December 2017 00:28:08.00 AM",0,9,,1,FALSE,FALSE,1,,,,,,,,A,80,0,USD,1,1,,,FALSE,0,10,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-0023-cf79538f85a8,1,360,0,,,,,1138,MAIN,,inforhc4,4,,"Thursday, 28 December 2017 01:48:10.00 AM",0,5,,9,FALSE,FALSE,1,,,,,,,,A,4250,4250,USD,1,1,21030,,FALSE,0,1,1,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-0030-02a3538f85a8,1,361,0,,,,,1139,MAIN,,inforhc2,2,,"Tuesday, 02 January 2018 21:37:21.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-0036-c04d538f85a8,1,362,0,,,,,1141,MAIN,,inforhc2,2,,"Thursday, 04 January 2018 20:01:26.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-0037-b588538f85a8,1,363,0,,,,,1142,MAIN,,inforhc2,2,,"Thursday, 04 January 2018 22:13:46.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-003c-009e538f85a8,1,364,0,,,,,1143,MAIN,,inforhc6,7,,"Friday, 05 January 2018 09:25:38.00 AM",0,5,,1,FALSE,FALSE,1,,,,,,,,A,10500,0,USD,1,1,21030,,FALSE,0,1,0,,0,inforhc6,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-003f-c54a538f85a8,1,365,0,,,,,1145,MAIN,,inforhc3,3,,"Friday, 05 January 2018 22:57:34.00 PM",0,2,,1,FALSE,FALSE,1,,,,,,,,A,237.82,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc3,"Friday, 20 April 2018 06:14:25.00 AM",inforhc3,inforhc3,0,0,0,0,,,,FALSE,0,,FALSE
016057d8-2c78-0000-0047-8343538f85a8,1,366,0,,,,,1146,MAIN,,inforhc1,1,,"Monday, 08 January 2018 22:21:31.00 PM",0,1003,,9,FALSE,FALSE,1,,,,,,,,A,60,60,USD,1,1,,,FALSE,0,1,1,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0000-6eba538f85a8,1,367,0,,,,,1150,MAIN,,inforhc1,1,,"Tuesday, 09 January 2018 22:36:11.00 PM",0,1003,,1,FALSE,FALSE,1,,,,,,,,A,60,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0001-57ce538f85a8,1,368,0,,,,,1153,MAIN,,inforhc2,2,,"Wednesday, 10 January 2018 00:18:59.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0018-4632538f85a8,1,369,0,,,,,1149,MAIN,,inforhc3,3,,"Thursday, 11 January 2018 00:04:51.00 AM",0,1036,,9,FALSE,FALSE,1,,,,,,,,A,10000,10000,USD,1,1,21030,,FALSE,0,1000,1000,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0018-8e29538f85a8,1,370,0,,,,,1155,MAIN,,inforhc3,3,,"Thursday, 11 January 2018 00:34:12.00 AM",0,1036,,9,FALSE,FALSE,1,,,,,,,,A,10000,10000,USD,1,1,21030,,FALSE,0,1000,1000,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0018-f047538f85a8,1,371,0,,,,,1156,MAIN,,inforhc3,3,,"Thursday, 11 January 2018 01:11:04.00 AM",0,1036,,9,FALSE,FALSE,1,,,,,,,,A,10000,10000,USD,1,1,21030,,FALSE,0,1000,1000,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0019-b8db538f85a8,1,372,0,,,,,1157,MAIN,,inforhc3,3,,"Thursday, 11 January 2018 01:27:00.00 AM",0,1,,9,FALSE,FALSE,1,,,,,,,,A,8600,8600,USD,1,1,21030,,FALSE,0,200,200,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-001a-41e7538f85a8,1,373,0,,,,,1158,MAIN,,inforhc3,3,,"Thursday, 11 January 2018 01:53:06.00 AM",0,8,,9,FALSE,FALSE,1,,,,,,,,A,6750,6750,USD,1,1,NET30,,FALSE,0,5,5,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-001a-a11d538f85a8,1,374,0,,,,,1159,MAIN,,inforhc3,3,,"Thursday, 11 January 2018 02:14:17.00 AM",0,1,,9,FALSE,FALSE,1,,,,,,,,A,2365,2365,USD,1,1,21030,,FALSE,0,55,55,,0,inforhc3,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-001f-2198538f85a8,1,375,0,,,,,1162,MAIN,,inforhc1,1,,"Friday, 12 January 2018 02:15:31.00 AM",0,1003,,1,FALSE,FALSE,1,,,,,,,,A,60,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0021-70fa538f85a8,1,376,0,,,,,1163,MAIN,,inforhc2,2,,"Friday, 12 January 2018 18:36:06.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0021-b13a538f85a8,1,377,0,,,,,1164,MAIN,,inforhc2,2,,"Friday, 12 January 2018 19:48:47.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0022-539f538f85a8,1,378,0,,,,,1165,MAIN,,inforhc2,2,,"Friday, 12 January 2018 21:40:07.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-002a-3d58538f85a8,1,379,0,,,,,1167,MAIN,,inforhc4,4,,"Monday, 15 January 2018 22:39:01.00 PM",0,1,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,21030,,FALSE,0,0,0,,0,inforhc4,,,,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-002f-87f5538f85a8,1,380,0,,,,,1164,,,inforhc4,2,,"Wednesday, 17 January 2018 21:24:15.00 PM",0,8,,0,FALSE,FALSE,1,,,,,,,,A,0,0,USD,1,0,NET30,,FALSE,0,0,0,,0,inforhc4,,,,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-002f-94b8538f85a8,1,381,0,,,,,1172,MAIN,,inforhc4,2,,"Wednesday, 17 January 2018 21:28:48.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,2800,0,USD,1,1,,,FALSE,0,2,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0033-c6da538f85a8,1,382,0,,,,,1173,MAIN,,inforhc4,2,,"Thursday, 18 January 2018 07:02:50.00 AM",0,2,,1,FALSE,FALSE,1,,,,,,,,A,12.72,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0035-8828538f85a8,1,383,0,,,,,1180,MAIN,,inforhc4,2,,"Thursday, 18 January 2018 19:26:22.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,2800,0,USD,1,1,,,FALSE,0,2,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0036-96e3538f85a8,1,384,0,,,,,1188,MAIN,,inforhc4,2,,"Thursday, 18 January 2018 21:47:11.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,2800,0,USD,1,1,,,FALSE,0,2,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-0037-b738538f85a8,1,385,0,,,,,1192,MAIN,,inforhc4,2,,"Friday, 19 January 2018 00:04:14.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,2800,0,USD,1,1,,,FALSE,0,2,0,,0,inforhc4,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-004d-1b51538f85a8,1,386,0,,,,,1196,MAIN,,inforhc2,2,,"Wednesday, 24 January 2018 21:21:15.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
0160db7d-3b92-0000-004e-2139538f85a8,1,387,0,,,,,1200,MAIN,,inforhc1,1,,"Thursday, 25 January 2018 02:40:35.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0161430d-2674-0000-0001-1045538f85a8,1,388,0,,,,,1202,MAIN,,inforhc24,1,,"Tuesday, 30 January 2018 05:00:04.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,10000,0,USD,1,1,NET30,,FALSE,0,0,0,,0,inforhc24,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0161477c-04d4-0000-0006-035d538f85a8,1,389,0,,,,,1204,MAIN,,inforhc2,2,,"Thursday, 01 February 2018 06:45:29.00 AM",0,8,,9,FALSE,FALSE,1,,,,,,,,A,3999,3999,USD,1,1,NET30,,FALSE,0,4,4,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
01615d79-a721-0000-0006-449c538f85a8,1,390,0,,,,,1205,MAIN,,inforhc2,2,,"Monday, 05 February 2018 23:32:20.00 PM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc2,0,0,0,0,,,,FALSE,0,,FALSE
01615d79-a721-0000-0006-ec4e538f85a8,1,391,0,,,,,1207,MAIN,,inforhc1,1,,"Tuesday, 06 February 2018 01:35:54.00 AM",0,1003,,1,FALSE,FALSE,1,,,,,,,,A,60,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
01615d79-a721-0000-0006-fdb1538f85a8,1,392,0,,,,,1208,MAIN,,inforhc2,2,,"Tuesday, 06 February 2018 01:42:52.00 AM",0,8,,1,FALSE,FALSE,1,,,,,,,,A,1350,0,USD,1,1,NET30,,FALSE,0,1,0,,0,inforhc2,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0161694e-d37f-0000-0002-3656538f85a8,1,393,0,,,,,1210,MAIN,,inforhc1,1,,"Wednesday, 07 February 2018 01:05:20.00 AM",0,1003,,1,FALSE,FALSE,1,,,,,,,,A,120,0,USD,1,1,,,FALSE,0,2,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
0161694e-d37f-0000-0003-daba538f85a8,1,394,0,,,,,1211,MAIN,,inforhc1,1,,"Wednesday, 07 February 2018 05:51:05.00 AM",0,1003,,1,FALSE,FALSE,1,,,,,,,,A,60,0,USD,1,1,,,FALSE,0,1,0,,0,inforhc1,,,inforhc1,0,0,0,0,,,,FALSE,0,,FALSE
